code,name,listing_date,issue_price,quote_rows,quote_source,d1_close_ret,max_20_ret,min_20_ret,max_60_ret,min_60_ret,max_180_ret,min_180_ret,quote_status,path_label
2597.HK,讯众通信,2025-07-09,13.55,123,yahoo,0.002214016509672012,0.09963096815721562,-0.036162330655594155,0.09963096815721562,-0.047232483585822216,0.5675276583851043,-0.047232483585822216,ok,温和趋势
2651.HK,大众口腔,2025-07-09,20.0,123,yahoo,0.03500003814697261,0.03500003814697261,-0.21100001335144047,0.03500003814697261,-0.2994999885559082,0.03500003814697261,-0.49000000953674316,ok,持续破发/弱势
6613.HK,蓝思科技,2025-07-09,18.18,123,yahoo,0.09130913930626461,0.16336631565073034,0.02420246640447732,0.5390538802110192,0.02420246640447732,0.8437844036173636,0.02420246640447732,ok,温和趋势
1828.HK,富卫集团,2025-07-07,38.0,124,yahoo,0.01052635594418172,0.014473664133172193,0.0,0.16315791481419617,-0.004736850136204729,0.30999996787623374,-0.00526317797209086,ok,温和趋势
2648.HK,安井食品,2025-07-04,60.0,124,yahoo,-0.050000000000000044,0.0008333206176758257,-0.050000000000000044,0.03916664123535152,-0.050000000000000044,0.2724999745686849,-0.050000000000000044,ok,温和趋势
2592.HK,拨康视云-B,2025-07-03,10.1,124,yahoo,-0.386138632746026,-0.386138632746026,-0.45148515229177943,-0.386138632746026,-0.500990102786829,-0.05841581892259051,-0.594059415382914,ok,持续破发/弱势
3880.HK,泰德医药,2025-06-30,30.6,124,yahoo,0.006535922779756342,0.2075163648019429,0.0016339744617737129,0.3281045552172692,0.0016339744617737129,0.3281045552172692,-0.09803920321994364,ok,温和趋势
6603.HK,IFBH,2025-06-30,27.8,124,yahoo,0.42086330935251803,0.7104316272323938,0.2787769509734008,0.7104316272323938,0.15107913669064743,0.7104316272323938,-0.4787769866504258,ok,上市即强势
9678.HK,云知声,2025-06-30,205.0,124,yahoo,0.44585362876333834,1.7097560975609758,0.3951219512195121,3.175609756097561,0.3951219512195121,3.175609756097561,0.3951219512195121,ok,上市即强势
2508.HK,圣贝拉集团,2025-06-26,6.58,125,yahoo,0.33738604722414345,0.33738604722414345,-0.051671767307269856,0.33738604722414345,-0.051671767307269856,0.33738604722414345,-0.3981762859959008,ok,升后回落/破发风险
6168.HK,周六福,2025-06-26,24.0,125,yahoo,0.25,1.018750031789144,0.25,1.018750031789144,0.25,1.262499968210856,0.1999999682108562,ok,上市即强势
6883.HK,颖通控股,2025-06-26,2.88,125,yahoo,-0.16666663355297495,-0.16666663355297495,-0.2951388988229964,-0.16666663355297495,-0.2951388988229964,-0.16666663355297495,-0.3194444311989677,ok,持续破发/弱势
2619.HK,香江电器,2025-06-25,2.86,21,yahoo,-0.3881118881118881,,,,,-0.20279721280077956,-0.4020978887597997,ok,观察/无明显路径
2643.HK,曹操出行,2025-06-25,41.94,125,yahoo,-0.14163090128755362,-0.11301857980592622,-0.17262754499429056,0.8431092763890753,-0.17262754499429056,0.9909394372913687,-0.30948976908744263,ok,深V反弹
2050.HK,三花智控,2025-06-23,22.53,126,yahoo,-0.0013315579227697327,0.169551725764302,-0.0013315579227697327,0.33599646611050704,-0.0013315579227697327,1.0266311516827389,-0.0013315579227697327,ok,温和趋势
2609.HK,佰泽医疗,2025-06-23,4.22,126,yahoo,0.4218009478672986,0.5331753057326187,0.3886256240555461,0.7251185331299408,0.3886256240555461,2.1066349897339447,0.014218059196291488,ok,上市即强势
2617.HK,药捷安康-B,2025-06-23,13.15,126,yahoo,0.7870722433460076,1.581749107447867,0.7870722433460076,3.167300322209927,0.7870722433460076,30.55893536121673,0.7870722433460076,ok,上市即强势
3288.HK,海天味业,2025-06-19,36.3,124,yahoo,0.005509641873278293,0.005509641873278293,-0.04132233506720251,0.005509641873278293,-0.08319562591468654,0.005509641873278293,-0.1294765735132306,ok,观察/无明显路径
2573.HK,新琪安,2025-06-10,18.9,125,yahoo,0.21428575465288113,0.21428575465288113,-0.24867725876904034,0.21428575465288113,-0.3587301647852337,0.21428575465288113,-0.5497354376252996,ok,深V反弹
2605.HK,元光科技,2025-06-10,9.75,124,yahoo,-0.30256408300155246,-0.2635897611960386,-0.3702564239501953,-0.2635897611960386,-0.405128185565655,-0.2635897611960386,-0.6943589724027194,ok,持续破发/弱势
9881.HK,容大科技,2025-06-10,10.0,125,yahoo,0.4199999809265136,0.4199999809265136,0.08800001144409175,0.4199999809265136,-0.07700004577636721,0.4199999809265136,-0.10699996948242185,ok,上市即强势
2621.HK,手回集团,2025-05-30,8.08,125,yahoo,-0.18193067654524697,-0.18193067654524697,-0.3712871381551912,-0.18193067654524697,-0.42079210045314075,-0.18193067654524697,-0.5334158439447384,ok,持续破发/弱势
2565.HK,派格生物医药-B,2025-05-27,15.6,125,yahoo,-0.25897433207585263,-0.25897433207585263,-0.4217948424510467,-0.0076923370361328125,-0.42756408300155246,3.179486983861679,-0.42756408300155246,ok,持续破发/弱势
2603.HK,吉宏股份,2025-05-27,7.68,125,yahoo,0.3906250397364297,0.3906250397364297,0.26302080849806475,1.2161458929379783,0.26302080849806475,1.4960937599341078,0.26302080849806475,ok,上市即强势
1276.HK,恒瑞医药,2025-05-23,44.05,125,yahoo,0.2519864137543453,0.34960274149692294,0.2190692568204189,0.694665187874663,0.2190692568204189,1.13620881893578,0.2190692568204189,ok,上市即强势
2629.HK,MIRXES-B,2025-05-23,23.3,125,yahoo,0.28755364806866957,0.28755364806866957,0.2253218556678347,0.48712452900767844,0.2253218556678347,2.1888413326934684,0.2253218556678347,ok,上市即强势
3750.HK,宁德时代,2025-05-20,263.0,125,yahoo,0.16425860154764726,0.2828897106330204,0.15057036541260693,0.5019011406844107,0.12699617451134748,1.3212927756653992,0.12699617451134748,ok,温和趋势
6831.HK,绿茶集团,2025-05-16,7.19,125,yahoo,-0.1251738578785776,-0.11126566530102988,-0.19610567318381789,0.2795549108852762,-0.2197496337253958,0.3073712960403716,-0.2197496337253958,ok,深V反弹
2589.HK,沪上阿姨,2025-05-08,113.12,125,yahoo,0.4002828314752862,0.4002828314752862,0.1129773826545164,0.4002828314752862,0.09618104667609617,0.4002828314752862,-0.2362093217302077,ok,上市即强势
2865.HK,钧达股份,2025-05-08,22.15,125,yahoo,0.20090295175935569,0.2934537073828569,0.03611741593406115,0.31602707081400805,-0.07449209932279899,0.31602707081400805,-0.2212189616252821,ok,升后回落/破发风险
1333.HK,博雷顿,2025-05-07,18.0,125,yahoo,0.38333331214057087,0.8666665818956163,0.31111113230387377,1.0277777777777777,0.31111113230387377,1.7011110517713757,0.31111113230387377,ok,上市即强势
9606.HK,映恩生物-B,2025-04-15,94.6,122,yahoo,1.167019027484144,1.3784355179704018,0.9788583186917781,1.9598308668076112,0.8657505285412264,4.391120507399577,0.8657505285412264,ok,上市即强势
3677.HK,正力新能,2025-04-14,8.27,123,yahoo,0.014510319627902613,0.07617891396980347,5.5352318284462854e-08,0.35187428115789365,5.5352318284462854e-08,0.48730352971401025,5.5352318284462854e-08,ok,温和趋势
2625.HK,江苏宏信,2025-03-31,2.5,124,yahoo,0.0,0.019999980926513672,-0.15200004577636717,0.3399999618530274,-0.15200004577636717,1.3200000762939452,-0.15200004577636717,ok,深V反弹
2569.HK,舒宝国际,2025-03-27,0.51,123,yahoo,0.3137255229201972,0.3137255229201972,-0.07843137488645668,0.7254901867286832,-0.07843137488645668,2.156862773147284,-0.07843137488645668,ok,上市即强势
2610.HK,南山铝业国际,2025-03-25,26.6,123,yahoo,-0.050751879699248215,-0.03195488721804518,-0.2086466452232878,0.007518768310546875,-0.2086466452232878,0.8045112781954886,-0.2086466452232878,ok,持续破发/弱势
2561.HK,维昇药业-B,2025-03-21,68.8,123,yahoo,4.4356945005930015e-08,4.4356945005930015e-08,-0.40697675527528276,4.4356945005930015e-08,-0.40697675527528276,4.4356945005930015e-08,-0.40697675527528276,ok,持续破发/弱势
6676.HK,找钢网-W,2025-03-10,10.0,124,yahoo,0.002000045776367143,0.002000045776367143,-0.38000001907348635,0.002000045776367143,-0.65,0.002000045776367143,-0.7390000104904175,ok,持续破发/弱势
6693.HK,赤峰黄金,2025-03-10,13.72,124,yahoo,1.9462741196463185e-08,0.11078715532931227,-0.03790088853752649,1.3505830903790086,-0.03790088853752649,1.3505830903790086,-0.03790088853752649,ok,温和趋势
2097.HK,蜜雪集团,2025-03-03,202.5,124,yahoo,0.4320987654320987,1.2962962962962963,0.4301234869309414,1.4864197530864196,0.4301234869309414,2.039506172839506,0.4301234869309414,ok,上市即强势
1364.HK,古茗,2025-02-12,9.94,123,yahoo,-0.06438629871882662,0.24748487107950434,-0.07847084030059259,0.9074445759026819,-0.07847084030059259,1.967806841046278,-0.07847084030059259,ok,温和趋势
2571.HK,赛目科技,2025-01-15,12.99,120,yahoo,0.014626659366880679,0.014626659366880679,0.0007698229407235857,0.20092381689528316,0.0007698229407235857,0.20092381689528316,-0.08852962643665196,ok,温和趋势
0805.HK,新吉奥房车,2025-01-13,1.27,121,yahoo,-0.2283464416744201,0.1417323210107999,-0.259842521562351,0.1417323210107999,-0.30708661792785164,0.2362205137418012,-0.30708661792785164,ok,观察/无明显路径
2596.HK,宜宾银行,2025-01-13,2.59,121,yahoo,0.007721967218465409,0.007721967218465409,-3.313926189019156e-08,0.015444059629698081,-3.313926189019156e-08,0.03861006070287987,-3.313926189019156e-08,ok,观察/无明显路径
0325.HK,布鲁可,2025-01-10,60.35,120,yahoo,0.408450704225352,0.547638799103213,0.36205463045968833,0.9403479448901588,0.2949461727568998,2.202982652058953,0.2949461727568998,ok,上市即强势
2530.HK,纽曼思,2025-01-10,0.8,120,yahoo,-0.13750000298023224,-0.08749997615814209,-0.33750003576278687,0.07500001788139343,-0.33750003576278687,0.07500001788139343,-0.33750003576278687,ok,持续破发/弱势
2560.HK,海螺材料科技,2025-01-09,3.0,120,yahoo,-0.47666664918263757,-0.47666664918263757,-0.556666652361552,-0.4699999888737997,-0.556666652361552,-0.36000001430511464,-0.556666652361552,ok,持续破发/弱势
2613.HK,汇舸环保,2025-01-09,31.8,120,yahoo,0.06289305776919951,0.06289305776919951,-0.09748425273775307,0.06289305776919951,-0.15094339622641506,0.06289305776919951,-0.24528301886792458,ok,持续破发/弱势
6681.HK,脑动极光-B,2025-01-08,3.22,120,yahoo,0.03416146698945788,0.440993747355775,0.03416146698945788,1.01242236617189,0.03416146698945788,1.2639751434326172,0.03416146698945788,ok,温和趋势
2506.HK,讯飞医疗科技,2024-12-30,82.8,121,yahoo,0.050724637681159424,0.08695652173913038,0.0024154589371980784,0.7463768853081598,0.0024154589371980784,1.0169082125603865,0.0024154589371980784,ok,温和趋势
2577.HK,英诺赛科,2024-12-30,30.86,121,yahoo,0.004536616979909258,0.26539206860209164,-0.010045390892399642,1.10304606370314,-0.010045390892399642,1.10304606370314,-0.010045390892399642,ok,温和趋势
2587.HK,健康之路,2024-12-30,7.8,121,yahoo,0.36666664710411667,1.0743590134840746,0.36666664710411667,1.9294872283935547,0.36666664710411667,6.6923076923076925,0.36666664710411667,ok,上市即强势
2431.HK,佑驾创新,2024-12-27,17.0,120,yahoo,0.14117644814883978,0.1529411989099838,0.0,0.7823528962976791,0.0,1.1823528514188872,0.0,ok,温和趋势
2432.HK,越疆,2024-12-23,18.8,119,yahoo,0.007446836917958333,0.28723408313507726,-4.058188585176481e-08,0.744680810481944,-4.058188585176481e-08,3.042553191489362,-4.058188585176481e-08,ok,温和趋势
0999.HK,小菜园,2024-12-20,8.5,111,yahoo,0.06470590479233684,0.07058828017290919,0.06235290976131669,0.25176474627326506,0.051764656515682406,0.4658823574290556,-0.06588234620935773,ok,温和趋势
2593.HK,草姬集团,2024-12-19,3.75,118,yahoo,0.10399996439615888,0.10399996439615888,-0.3359999974568685,0.10399996439615888,-0.47466665903727223,0.10399996439615888,-0.5600000063578288,ok,观察/无明显路径
1318.HK,毛戈平,2024-12-10,29.8,118,yahoo,0.7651006199369492,1.046979865771812,0.7432886162060219,1.5033556534939962,0.7432886162060219,3.278523489932886,0.7432886162060219,ok,上市即强势
2570.HK,重塑能源,2024-12-06,147.0,118,yahoo,0.0006803136293580536,0.11020406087239576,-0.03401360544217691,0.5428571636174,-0.03401360544217691,0.9251700680272108,-0.13809525885549523,ok,温和趋势
2586.HK,多点数智,2024-12-06,30.21,118,yahoo,-0.5431976103695841,-0.5431976103695841,-0.8179410791128765,-0.5431976103695841,-0.8186031109211027,-0.5431976103695841,-0.8186031109211027,ok,持续破发/弱势
2585.HK,梦金园,2024-11-29,12.0,118,yahoo,0.07499996821085597,0.31666668256123853,-0.06666668256123864,0.4916666348775227,-0.06666668256123864,0.625,-0.06666668256123864,ok,升后回落/破发风险
2566.HK,九源基因,2024-11-28,12.42,118,yahoo,-0.38405796333595554,-0.33655396367808665,-0.4565217391304348,-0.33655396367808665,-0.5789049904127628,-0.33655396367808665,-0.5789049904127628,ok,持续破发/弱势
6936.HK,顺丰控股,2024-11-27,34.3,118,yahoo,-2.2243132669075294e-08,-2.2243132669075294e-08,-0.05685135643961814,0.010204126118918744,-0.05685135643961814,0.18075801749271148,-0.05685135643961814,ok,观察/无明显路径
2582.HK,国富氢能,2024-11-15,65.0,118,yahoo,0.19999999999999996,0.613846177321214,0.19999999999999996,0.8846153846153846,0.19999999999999996,1.376923076923077,0.19999999999999996,ok,温和趋势
2519.HK,傲基股份,2024-11-08,15.6,118,yahoo,-0.11410258366511405,-0.11410258366511405,-0.3217948766855092,-0.11410258366511405,-0.3217948766855092,-0.11410258366511405,-0.5448718009850917,ok,持续破发/弱势
2551.HK,晶科电子股份,2024-11-08,3.61,118,yahoo,0.47645427249475203,0.47645427249475203,-0.013850431363008009,0.47645427249475203,-0.1634349083306056,0.47645427249475203,-0.18005539109502144,ok,上市即强势
2510.HK,德翔海运,2024-11-01,4.18,120,yahoo,-0.019138778796036204,0.11244021420273498,-0.05980859646956882,0.11244021420273498,-0.0861244178844981,0.6387559580460691,-0.0861244178844981,ok,温和趋势
2563.HK,华昊中天医药-B,2024-10-31,16.0,120,yahoo,0.2999999523162842,0.8500000238418579,0.2999999523162842,1.2156250476837158,0.2999999523162842,1.2156250476837158,-0.7243750095367432,ok,上市即强势
2465.HK,龙蟠科技,2024-10-30,5.5,120,yahoo,-0.13636363636363635,-0.13636363636363635,-0.3000000173395331,0.26545455239035864,-0.3018181974237615,0.29636365717107593,-0.3018181974237615,ok,深V反弹
2562.HK,狮腾控股,2024-10-30,10.0,120,yahoo,0.7,0.8999999999999999,0.21000003814697288,3.9000000000000004,0.21000003814697288,3.9000000000000004,0.21000003814697288,ok,上市即强势
9660.HK,地平线机器人-W,2024-10-24,3.99,120,yahoo,0.027568898404152442,0.2756892613002231,2.3901611800880573e-09,0.2756892613002231,-0.165413552955876,1.4586467217084458,-0.165413552955876,ok,升后回落/破发风险
2460.HK,华润饮料,2024-10-23,14.5,120,yahoo,0.1503448486328125,0.1503448486328125,0.0,0.1503448486328125,-0.23724135037126215,0.1503448486328125,-0.2813793050831763,ok,观察/无明显路径
2567.HK,七牛智能,2024-10-16,2.75,122,yahoo,-0.5672727064652876,-0.5454545454545454,-0.6145454753528942,-0.5454545454545454,-0.6727272813970393,-0.5454545454545454,-0.7636363723061301,ok,持续破发/弱势
9639.HK,荣利营造,2024-10-09,0.73,121,yahoo,-0.15068492497483343,-0.15068492497483343,-0.424657552209619,-0.15068492497483343,-0.424657552209619,-0.15068492497483343,-0.44520547781905084,ok,持续破发/弱势
2576.HK,太美医疗科技,2024-10-08,13.0,121,yahoo,-0.29230770697960484,-0.29230770697960484,-0.548461547264686,-0.29230770697960484,-0.6000000146719126,-0.29230770697960484,-0.7553846102494459,ok,持续破发/弱势
2549.HK,卡罗特,2024-10-02,5.78,122,yahoo,0.583044916700739,0.583044916700739,0.03806228373702414,0.583044916700739,-0.22318343060239376,0.583044916700739,-0.22318343060239376,ok,上市即强势
0300.HK,美的集团,2024-09-17,54.8,111,yahoo,0.7025548002145585,0.7335766423357666,0.551094890510949,0.7335766423357666,0.27828472722185804,0.7335766423357666,0.22445252690001993,ok,上市即强势
8629.HK,集信国控,2024-09-06,9.9,119,yahoo,-0.04040404040404044,0.056565660418886,-0.3717171929099343,0.08080806154193287,-0.3717171929099343,0.08080806154193287,-0.3717171929099343,ok,观察/无明显路径
2410.HK,同源康医药-B,2024-08-20,12.1,119,yahoo,0.13223138919546584,1.545454482401698,0.13223138919546584,1.8016530186676785,0.13223138919546584,3.607438016528926,0.13223138919546584,ok,温和趋势
2533.HK,黑芝麻智能,2024-08-08,28.0,119,yahoo,-0.26964282989501953,-0.2321428571428571,-0.3035714285714286,0.13214288439069466,-0.3035714285714286,0.27142851693289627,-0.3035714285714286,ok,观察/无明显路径
1471.HK,众淼控股,2024-08-06,7.0,119,yahoo,0.04999998637608116,0.04999998637608116,-0.19428573335920063,0.04999998637608116,-0.20000001362391884,0.968571390424456,-0.20000001362391884,ok,持续破发/弱势
2531.HK,广联科技控股,2024-07-15,4.7,123,yahoo,0.021276636326566623,1.3234042715519028,0.021276636326566623,1.8468085349874293,0.021276636326566623,6.606382978723404,0.021276636326566623,ok,温和趋势
2507.HK,西锐,2024-07-12,27.5,122,yahoo,0.0,0.025454573197798203,-0.12727272727272732,0.025454573197798203,-0.3527273004705256,0.025454573197798203,-0.3527273004705256,ok,持续破发/弱势
1334.HK,瑞昌国际控股,2024-07-10,1.05,122,yahoo,0.14285718827020544,0.24761899312337232,0.028571469443184894,0.24761899312337232,-0.22857142630077543,0.24761899312337232,-0.22857142630077543,ok,温和趋势
2495.HK,声通科技,2024-07-10,152.1,122,yahoo,-0.1124260355029586,0.2294543063773833,-0.1124260355029586,0.556870500011557,-0.1124260355029586,0.7225509533201842,-0.1124260355029586,ok,深V反弹
9680.HK,如祺出行,2024-07-10,35.0,122,yahoo,-0.031428527832031206,0.014285714285714235,-0.5434285845075335,0.014285714285714235,-0.5434285845075335,0.014285714285714235,-0.6371428625924247,ok,持续破发/弱势
6086.HK,方舟健客,2024-07-09,8.18,122,yahoo,-0.4462102432997127,-0.2298288275385253,-0.45232273605458595,-0.2298288275385253,-0.536674821289361,-0.026894860862228254,-0.536674821289361,ok,持续破发/弱势
6657.HK,百望股份,2024-07-09,36.0,122,yahoo,0.0805555979410808,0.4305555555555556,-0.04861111111111116,0.4305555555555556,-0.1222222116258409,0.4305555555555556,-0.1222222116258409,ok,升后回落/破发风险
1354.HK,经发物业,2024-07-03,7.5,123,yahoo,-0.11466668446858719,0.4479999542236328,-0.26933333079020183,1.6,-0.26933333079020183,4.5,-0.26933333079020183,ok,深V反弹
2545.HK,中赣通信,2024-07-03,1.25,123,yahoo,-0.46399998664855957,-0.4559999942779541,-0.7119999885559083,-0.4559999942779541,-0.7640000104904175,-0.4559999942779541,-0.7680000066757202,ok,持续破发/弱势
8637.HK,元续科技,2024-07-02,2.42,123,yahoo,-0.39256197164866546,-0.39256197164866546,-0.5537189905308495,-0.39256197164866546,-0.5537189905308495,-0.39256197164866546,-0.6239669313115522,ok,持续破发/弱势
2479.HK,天聚地合,2024-06-28,83.33,123,yahoo,-0.27817110853379445,0.007440260989345804,-0.27817110853379445,0.007440260989345804,-0.27817110853379445,0.024240951327506144,-0.37297491899675983,ok,持续破发/弱势
2559.HK,嘀嗒出行,2024-06-28,6.0,123,yahoo,-0.2249999841054281,-0.2249999841054281,-0.5849999984105427,-0.2249999841054281,-0.778333326180776,-0.2249999841054281,-0.778333326180776,ok,持续破发/弱势
6181.HK,老铺黄金,2024-06-28,40.5,123,yahoo,0.728395061728395,1.1469135048948687,0.728395061728395,1.3012344925491903,0.728395061728395,4.841975459346064,0.728395061728395,ok,上市即强势
2881.HK,武汉有机,2024-06-18,5.5,124,yahoo,0.27636363289572974,0.3490909229625354,0.05636362595991651,0.3490909229625354,-0.2599999687888406,0.35818178003484547,-0.2636363289572976,ok,升后回落/破发风险
2512.HK,云工场,2024-06-14,4.6,124,yahoo,-0.17391305384428601,-0.11739131678705628,-0.17391305384428601,-0.11739131678705628,-0.23260870187178895,-0.07173913458119263,-0.4630434720412545,ok,持续破发/弱势
2228.HK,晶泰控股,2024-06-13,5.28,124,yahoo,0.0984848846088755,0.0984848846088755,3.973642970223068e-08,0.19318185430584522,-0.03409092715292272,1.9545455267935092,-0.382575759381959,ok,温和趋势
2522.HK,一脉阳光,2024-06-07,14.98,123,yahoo,0.001335113484646211,0.3684913217623498,0.001335113484646211,0.38184250753934923,0.001335113484646211,2.7349800242282676,0.001335113484646211,ok,温和趋势
2550.HK,宜搜科技,2024-06-07,5.8,123,yahoo,0.9172413595791522,2.2999998947669726,0.9172413595791522,3.137931034482759,0.9172413595791522,9.129310344827587,0.40862070280930096,ok,上市即强势
8529.HK,优博控股,2024-06-03,0.5,124,yahoo,0.059999942779541016,0.059999942779541016,-0.29000002145767223,0.059999942779541016,-0.5679999887943268,0.059999942779541016,-0.7120000123977662,ok,持续破发/弱势
2443.HK,汽车街,2024-05-31,10.2,123,yahoo,0.26862740984150024,0.3039215873269474,-0.02058825773351325,0.3039215873269474,-0.5215686162312825,2.1127450980392157,-0.6019607899235744,ok,升后回落/破发风险
2505.HK,EDA集团控股,2024-05-28,2.28,123,yahoo,0.8421051795022532,0.8421051795022532,0.15789478285270842,2.6140349873325284,0.15789478285270842,2.6140349873325284,-0.03508769838433512,ok,上市即强势
2898.HK,盛禾生物-B,2024-05-24,13.5,123,yahoo,0.07555558946397567,0.07555558946397567,-0.48888888182463475,0.07555558946397567,-0.6222222292864764,0.07555558946397567,-0.6548148261176215,ok,持续破发/弱势
2529.HK,泓盈城市服务,2024-05-17,3.2,123,yahoo,0.003125011920928955,0.003125011920928955,-0.2499999701976775,0.003125011920928955,-0.2499999701976775,0.021874994039535522,-0.2499999701976775,ok,持续破发/弱势
2556.HK,迈富时,2024-05-16,43.6,123,yahoo,0.18463306252015843,0.9197247006477565,0.18463306252015843,1.0252294277926102,0.18463306252015843,1.8899082568807337,0.18463306252015843,ok,温和趋势
2438.HK,出门问问,2024-04-24,3.8,121,yahoo,-0.03157892980073618,0.11578941345214844,-0.1157895012905723,0.11578941345214844,-0.43684207765679606,0.11578941345214844,-0.8157894768212971,ok,观察/无明显路径
2515.HK,天津建发,2024-04-23,2.5,121,yahoo,-0.3920000076293946,-0.3440000057220459,-0.42399997711181636,-0.3440000057220459,-0.5800000190734863,-0.3440000057220459,-0.8639999985694885,ok,持续破发/弱势
2555.HK,茶百道,2024-04-23,17.5,121,yahoo,-0.26857141767229353,-0.26857141767229353,-0.4,-0.26857141767229353,-0.4217142922537668,-0.2571428571428571,-0.763428579057966,ok,持续破发/弱势
2497.HK,富景中国控股,2024-03-28,,120,yahoo,0.0,0.10135133393582363,-0.3716216248870331,0.10135133393582363,-0.3716216248870331,0.10135133393582363,-0.3716216248870331,ok,观察/无明显路径
2598.HK,连连数字,2024-03-28,,120,yahoo,0.0,0.0741526264888912,-0.01483044447791737,0.0741526264888912,-0.01483044447791737,0.0741526264888912,-0.04661012711246704,ok,观察/无明显路径
9879.HK,米高集团,2024-03-21,,121,yahoo,0.0,0.10757947207949492,-0.0024450436451716184,0.6112469209611544,-0.0024450436451716184,1.041564809279134,-0.0024450436451716184,ok,温和趋势
2509.HK,荃信生物-B,2024-03-20,,121,yahoo,0.0,0.0,-0.2587755164321588,0.19183676583426346,-0.2587755164321588,0.19183676583426346,-0.2702041158870775,ok,观察/无明显路径
2535.HK,泓基集团,2024-03-08,,122,yahoo,0.0,0.16949157336771403,-0.03389827426361236,0.18644071049952027,-0.050847411395418596,0.5423729943667546,-0.050847411395418596,ok,温和趋势
2540.HK,乐思集团,2024-03-08,,122,yahoo,0.0,3.5933332443237305,0.0,3.5933332443237305,0.0,3.5933332443237305,-0.23333334922790527,ok,升后回落/破发风险
2477.HK,经纬天地,2024-01-12,,120,yahoo,0.0,0.39015148881107975,0.0,0.43560598911059323,0.0,0.43560598911059323,-0.01136371538494263,ok,温和趋势
2453.HK,美中嘉和,2024-01-09,,120,yahoo,0.0,0.25992780995233167,-0.014440419540959315,0.5577617642355257,-0.014440419540959315,3.9142600304934776,-0.014440419540959315,ok,温和趋势
2503.HK,中深建业,2024-01-09,,120,yahoo,0.0,0.7083332919412206,0.0,0.972222084248513,0.0,0.972222084248513,0.0,ok,温和趋势
6959.HK,长久股份,2024-01-09,,120,yahoo,0.0,0.1562952167228382,-0.008683059928288106,2.1982635122266294,-0.020260473166005544,14.195369365937678,-0.020260473166005544,ok,温和趋势
